I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39,I40,I41,I42,I43,I44,I45,I46,I47,I48,I49,I50,I51,I52,I53,I54,I55,I56,I57,I58,I59,I60,I61,I62,I63,I64,I65,I66,I67,I68,I69,I70,I71,I72,I73,I74
0.000000,0.003168,0.001926,0.000335,0.117128,0.144683,-0.032784,-0.079835,0.107754,0.001740,0.001044,0.000337,0.012219,0.030436,0.022450,0.015810,0.075355,0.003140,0.001140,0.000000,0.025146,0.086818,0.000282,0.000000,0.000000,0.008620,0.001782,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.523181,0.000000,-4.574180,-0.317377,0.000000,0.905834,-21.836319,-21.836319,0.021255,-0.245769,0.905834,26.266275,0.785250,-4.574180,-38.357487,-0.068300,0.000000,0.528323,0.000005,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003166,0.001926,0.000335,0.117130,0.144680,-0.036863,-0.081989,0.107754,0.001740,0.001044,0.000337,0.012219,0.030436,0.004597,0.016770,0.075325,0.003140,0.001140,0.000000,0.025146,0.086817,-0.012482,0.000000,0.000000,0.008620,0.001782,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.541330,0.000000,-4.697632,-0.311193,0.000000,0.960833,-21.853651,-21.853651,-0.074237,-0.686751,0.960833,5.378231,2.179180,-4.697632,-43.129707,2.917900,0.000000,-23.365850,-0.000002,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003166,0.001926,0.000335,0.117131,0.144677,-0.012820,-0.082713,0.107940,0.001740,0.001044,0.000337,0.012219,0.030436,0.027045,0.015865,0.075325,0.003140,0.001140,0.000000,0.025146,0.086817,0.000575,0.000000,0.000000,0.008619,0.001782,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.566418,0.000000,-4.739082,-0.312103,0.000000,0.909018,-21.793890,-21.793890,0.017557,-0.875824,0.909018,31.643147,0.454845,-4.739082,-14.998932,-0.136662,0.000000,1.076864,-0.000003,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003169,0.001926,0.000335,0.117131,0.144674,-0.008246,-0.077955,0.108427,0.001739,0.001044,0.000337,0.012220,0.030437,0.005737,0.018373,0.075294,0.003139,0.001140,0.000000,0.025146,0.086817,0.009303,0.000000,0.000000,0.008618,0.001782,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.509111,0.000000,-4.466478,-0.341047,0.000000,1.052692,-21.812557,-21.812557,0.094605,-0.492964,1.052692,6.711735,-1.791752,-4.466478,-9.647928,-2.179805,0.000000,17.414909,0.000004,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003170,0.001926,0.000335,0.117132,0.144671,-0.020969,-0.075884,0.108842,0.001739,0.001044,0.000337,0.012220,0.030437,0.011064,0.018493,0.075395,0.003138,0.001140,0.000000,0.025146,0.086816,0.000427,0.000000,0.000000,0.008617,0.001782,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.454902,0.000000,-4.347812,-0.317901,0.000000,1.059567,-21.840839,-21.840839,-0.010449,-2.059815,1.059567,12.944414,-0.198905,-4.347812,-24.533375,-0.097094,0.000000,0.799655,0.000004,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003166,0.001925,0.000335,0.117135,0.144668,-0.036733,-0.080932,0.108892,0.001738,0.001044,0.000337,0.012221,0.030437,-0.004675,0.017283,0.075395,0.003138,0.001140,0.000000,0.025146,0.086816,0.003500,0.000000,0.000000,0.008617,0.001782,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.506688,0.000000,-4.637076,-0.320208,0.000000,0.990246,-21.843956,-21.843956,-0.001647,-0.328334,0.990246,-5.470118,3.082208,-4.637076,-42.977184,-0.815039,0.000000,6.551501,-0.000005,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003167,0.001925,0.000335,0.117135,0.144665,-0.027049,-0.076575,0.109693,0.001737,0.001044,0.000337,0.012222,0.030438,0.013041,0.016813,0.075395,0.003138,0.001140,0.000000,0.025146,0.086816,0.004678,0.000000,0.000000,0.008616,0.001782,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.483112,0.000000,-4.387402,-0.343180,0.000000,0.963295,-21.880402,-21.880402,0.023386,0.707654,0.963295,15.257469,-0.708909,-4.387402,-31.646931,-1.092159,0.000000,8.757548,0.000003,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003166,0.001925,0.000335,0.117135,0.144661,-0.020126,-0.079624,0.109693,0.001737,0.001044,0.000337,0.012222,0.030438,-0.002748,0.016999,0.075395,0.003138,0.001140,0.000000,0.025146,0.086816,-0.006484,0.000000,0.000000,0.008615,0.001782,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.515712,0.000000,-4.562123,-0.329330,0.000000,0.973998,-21.859468,-21.859468,-0.042257,0.490282,0.973998,-3.214731,0.055470,-4.562123,-23.547943,1.516153,0.000000,-12.137365,-0.000002,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003164,0.001925,0.000335,0.117138,0.144658,-0.002743,-0.083035,0.109902,0.001737,0.001044,0.000337,0.012222,0.030438,-0.001457,0.016369,0.075223,0.003138,0.001140,0.000000,0.025147,0.086816,0.006731,0.000000,0.000000,0.008614,0.001782,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.564167,0.000000,-4.757563,-0.331114,0.000000,0.937898,-21.831888,-21.831888,0.043697,1.293365,0.937898,-1.704937,0.204742,-4.757563,-3.209812,-1.574097,0.000000,12.600451,-0.000007,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003166,0.001925,0.000335,0.117138,0.144654,-0.015111,-0.081651,0.110094,0.001737,0.001044,0.000337,0.012223,0.030438,0.015650,0.013443,0.075223,0.003138,0.001140,0.000000,0.025147,0.086816,0.001267,0.000000,0.000000,0.008614,0.001782,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.552315,0.000000,-4.678274,-0.270999,0.000000,0.770202,-21.843803,-21.843803,0.001198,0.119470,0.770202,18.310791,0.110252,-4.678274,-17.679976,-0.295655,0.000000,2.372032,-0.000001,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003166,0.001925,0.000335,0.117139,0.144651,-0.032231,-0.081458,0.110094,0.001737,0.001044,0.000337,0.012223,0.030438,0.017106,0.013879,0.075601,0.003136,0.001140,0.000000,0.025147,0.086815,-0.008685,0.000000,0.000000,0.008613,0.001782,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.529021,0.000000,-4.667171,-0.259802,0.000000,0.795208,-21.941008,-21.941008,-0.010311,-0.990619,0.795208,20.014147,2.062437,-4.667171,-37.710304,2.025389,0.000000,-16.258200,0.000002,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003165,0.001925,0.000335,0.117140,0.144648,-0.029155,-0.082056,0.110094,0.001737,0.001044,0.000337,0.012223,0.030438,0.014920,0.012592,0.075474,0.003136,0.001140,0.000000,0.025147,0.086815,0.008006,0.000000,0.000000,0.008612,0.001782,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.570999,0.000000,-4.701432,-0.232401,0.000000,0.721469,-21.843975,-21.843975,0.035874,-1.018232,0.721469,17.456474,0.246840,-4.701432,-34.111870,-1.870106,0.000000,14.986473,-0.000001,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003163,0.001925,0.000335,0.117143,0.144645,-0.021587,-0.083109,0.110297,0.001736,0.001044,0.000337,0.012223,0.030438,-0.009684,0.015912,0.075474,0.003136,0.001140,0.000000,0.025147,0.086815,0.005898,0.000000,0.000000,0.008611,0.001782,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.586553,0.000000,-4.761783,-0.296683,0.000000,0.911667,-21.833212,-21.833212,-0.019320,0.133045,0.911667,-11.330346,0.097630,-4.761783,-25.256956,-1.372369,0.000000,11.040436,0.000000,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003162,0.001925,0.000335,0.117144,0.144642,-0.040072,-0.084610,0.110297,0.001736,0.001044,0.000337,0.012223,0.030438,0.010720,0.015075,0.075336,0.003135,0.001140,0.000000,0.025147,0.086815,-0.011027,0.000000,0.000000,0.008611,0.001782,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.612882,0.000000,-4.847794,-0.270999,0.000000,0.863717,-21.821918,-21.821918,-0.039941,-1.328806,0.863717,12.542431,1.228382,-4.847794,-46.884590,2.573532,0.000000,-20.643133,-0.000002,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003162,0.001925,0.000335,0.117146,0.144639,-0.018725,-0.085716,0.110711,0.001736,0.001044,0.000337,0.012224,0.030438,0.012393,0.015846,0.074897,0.003134,0.001140,0.000000,0.025148,0.086814,0.009184,0.000000,0.000000,0.008610,0.001782,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.633525,0.000000,-4.911160,-0.303890,0.000000,0.907881,-21.755177,-21.755177,0.036531,-0.523789,0.907881,14.499568,0.032617,-4.911160,-21.907936,-2.145130,0.000000,17.193274,-0.000002,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003164,0.001925,0.000335,0.117147,0.144636,-0.020777,-0.085123,0.110711,0.001736,0.001044,0.000337,0.012224,0.030438,-0.017209,0.015497,0.075263,0.003133,0.001140,0.000000,0.025148,0.086813,0.013846,0.000000,0.000000,0.008609,0.001782,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.635149,0.000000,-4.877196,-0.303694,0.000000,0.887941,-21.842945,-21.842945,0.020264,1.422908,0.887941,-20.134848,-0.497563,-4.877196,-24.309124,-3.229206,0.000000,25.920416,-0.000001,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003162,0.001925,0.000336,0.117150,0.144633,-0.032186,-0.087905,0.110900,0.001736,0.001044,0.000337,0.012224,0.030438,0.019882,0.014005,0.074954,0.003130,0.001140,0.000000,0.025149,0.086812,0.000403,0.000000,0.000000,0.008609,0.001782,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.670012,0.000000,-5.036600,-0.278319,0.000000,0.802440,-21.787292,-21.787292,0.009550,-0.241376,0.802440,23.261526,1.241372,-5.036600,-37.657356,-0.095952,0.000000,0.754813,-0.000004,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019991,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003163,0.001924,0.000336,0.117152,0.144631,-0.024723,-0.087441,0.110900,0.001736,0.001044,0.000337,0.012224,0.030438,0.009524,0.015958,0.074954,0.003130,0.001140,0.000000,0.025149,0.086812,-0.008884,0.000000,0.000000,0.008608,0.001782,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.659488,0.000000,-5.009972,-0.283343,0.000000,0.914323,-21.787397,-21.787397,-0.024803,-1.455148,0.914323,11.142923,0.767319,-5.009972,-28.925339,2.072483,0.000000,-16.630640,-0.000002,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019991,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003165,0.001924,0.000336,0.117153,0.144627,-0.024772,-0.087146,0.110900,0.001736,0.001044,0.000337,0.012224,0.030438,0.000844,0.013466,0.074954,0.003130,0.001140,0.000000,0.025149,0.086812,0.004716,0.000000,0.000000,0.008607,0.001782,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.658749,0.000000,-4.993121,-0.249358,0.000000,0.771569,-21.786497,-21.786497,0.027395,-0.237835,0.771569,0.987741,0.565280,-4.993121,-28.982954,-1.101329,0.000000,8.829197,-0.000001,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019991,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003164,0.001924,0.000336,0.117156,0.144625,-0.040937,-0.087778,0.110900,0.001736,0.001044,0.000337,0.012224,0.030438,-0.004114,0.010454,0.075179,0.003129,0.001141,0.000000,0.025149,0.086811,0.013955,0.000000,0.000000,0.008606,0.001782,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.681367,0.000000,-5.029289,-0.207812,0.000000,0.598996,-21.847288,-21.847288,0.061346,0.835966,0.598996,-4.813581,0.821726,-5.029289,-47.896328,-3.259498,0.000000,26.123659,-0.000001,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019991,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003168,0.001924,0.000336,0.117158,0.144622,-0.052514,-0.086702,0.110900,0.001736,0.001044,0.000337,0.012224,0.030438,-0.011548,0.006312,0.075283,0.003128,0.001141,0.000000,0.025149,0.086811,0.002102,0.000000,0.000000,0.008606,0.001782,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.643135,0.000000,-4.967652,-0.134081,0.000000,0.361676,-21.933790,-21.933790,0.045218,1.189579,0.361676,-13.510713,2.206730,-4.967652,-61.441402,-0.494660,0.000000,3.934648,0.000005,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003169,0.001924,0.000336,0.117159,0.144619,-0.013850,-0.085732,0.110900,0.001736,0.001044,0.000337,0.012224,0.030438,0.015456,0.006457,0.075283,0.003128,0.001141,0.000000,0.025149,0.086811,-0.006913,0.000000,0.000000,0.008605,0.001782,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.636807,0.000000,-4.912068,-0.120022,0.000000,0.369970,-21.919573,-21.919573,-0.025184,-0.810741,0.369970,18.083504,-0.334487,-4.912068,-16.204781,1.614104,0.000000,-12.941708,0.000002,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003168,0.001924,0.000336,0.117161,0.144616,-0.005385,-0.087857,0.110900,0.001736,0.001044,0.000337,0.012224,0.030438,0.000169,0.006281,0.075283,0.003128,0.001141,0.000000,0.025149,0.086811,0.000034,0.000000,0.000000,0.008604,0.001782,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.657149,0.000000,-5.033806,-0.126891,0.000000,0.359853,-21.902739,-21.902739,-0.006209,0.573631,0.359853,0.197468,0.091377,-5.033806,-6.300369,-0.006565,0.000000,0.064345,-0.000004,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003175,0.001924,0.000336,0.117160,0.144613,-0.021465,-0.081795,0.110707,0.001736,0.001044,0.000337,0.012224,0.030438,0.012284,0.000888,0.075283,0.003128,0.001141,0.000000,0.025149,0.086811,0.000066,0.000000,0.000000,0.008603,0.001782,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.572283,0.000000,-4.686516,-0.045933,0.000000,0.050865,-21.929401,-21.929401,0.008502,1.012224,0.050865,14.372363,-0.561753,-4.686516,-25.114222,-0.017731,0.000000,0.124173,0.000008,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003172,0.001924,0.000336,0.117162,0.144610,0.010693,-0.084189,0.110707,0.001736,0.001044,0.000337,0.012224,0.030438,-0.005053,0.003279,0.075283,0.003128,0.001141,0.000000,0.025149,0.086811,-0.005756,0.000000,0.000000,0.008603,0.001781,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.619621,0.000000,-4.823680,-0.043797,0.000000,0.187850,-21.902391,-21.902391,-0.045022,-0.555262,0.187850,-5.911860,-2.289849,-4.823680,12.510546,1.347150,0.000000,-10.775675,-0.000001,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003169,0.001924,0.000336,0.117166,0.144607,0.007076,-0.086462,0.110508,0.001735,0.001044,0.000337,0.012224,0.030438,0.007998,0.001478,0.075283,0.003128,0.001141,0.000000,0.025149,0.086811,-0.002232,0.000000,0.000000,0.008602,0.001781,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.655663,0.000000,-4.953931,-0.028564,0.000000,0.084655,-21.911196,-21.911196,-0.012937,-0.370255,0.084655,9.358070,-1.636020,-4.953931,8.278984,0.521022,0.000000,-4.178932,-0.000004,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003169,0.001924,0.000336,0.117169,0.144604,-0.029253,-0.087447,0.110508,0.001735,0.001044,0.000337,0.012224,0.030438,0.009660,0.005079,0.075391,0.003128,0.001141,0.000000,0.025150,0.086810,0.000101,0.000000,0.000000,0.008601,0.001781,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.670512,0.000000,-5.010344,-0.075966,0.000000,0.291010,-21.891413,-21.891413,-0.019677,-1.601602,0.291010,11.301653,0.629188,-5.010344,-34.225903,-0.019978,0.000000,0.188497,-0.000004,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019991,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003169,0.001924,0.000336,0.117171,0.144602,-0.022812,-0.088846,0.110508,0.001735,0.001044,0.000337,0.012224,0.030438,-0.003138,0.005191,0.075391,0.003128,0.001141,0.000000,0.025150,0.086810,-0.004409,0.000000,0.000000,0.008600,0.001781,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.685640,0.000000,-5.090520,-0.078795,0.000000,0.297447,-21.942602,-21.942602,-0.007223,-0.679512,0.297447,-3.671296,0.600750,-5.090520,-26.690510,1.028166,0.000000,-8.254398,-0.000001,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019991,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003173,0.001923,0.000336,0.117172,0.144599,-0.035681,-0.085025,0.110508,0.001735,0.001044,0.000337,0.012224,0.030438,0.008902,0.004367,0.075516,0.003127,0.001141,0.000000,0.025150,0.086810,0.006168,0.000000,0.000000,0.008600,0.001781,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.632151,0.000000,-4.871561,-0.097474,0.000000,0.250229,-21.969728,-21.969728,0.089813,0.455282,0.250229,10.415171,0.244291,-4.871561,-41.747139,-1.448650,0.000000,11.547258,0.000005,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003170,0.001923,0.000336,0.117179,0.144598,-0.039681,-0.098662,0.110694,0.001735,0.001044,0.000337,0.012225,0.030438,0.014399,0.006935,0.075375,0.003127,0.001141,0.000000,0.025150,0.086810,-0.007986,0.000000,0.000000,0.008599,0.001781,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.682755,-0.175275,-5.652908,-0.125670,-0.000101,0.397320,-21.950987,-21.950987,-0.012407,-1.050224,0.397320,16.846951,2.084803,-5.652908,-46.426521,1.862377,0.000000,-14.950336,-0.000007,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019991,0.019116,-0.000617,-0.373813,0.000000,1.123042,0.927504,0.000000,-2.781866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003172,0.001923,0.000336,0.117181,0.144596,-0.036742,-0.095825,0.110906,0.001735,0.001044,0.000337,0.012225,0.030438,0.029798,0.008921,0.075375,0.003127,0.001141,0.000000,0.025150,0.086810,-0.007175,0.000000,0.000000,0.008598,0.001781,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.664799,-0.175275,-5.490372,-0.174954,0.000015,0.511155,-21.964281,-21.964281,-0.028225,-1.252083,0.511155,34.863434,0.121056,-5.490372,-42.988518,1.675680,0.000000,-13.431787,0.000000,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019991,0.019116,-0.000617,-0.374028,0.000000,1.121852,0.927417,0.000000,-2.782346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003173,0.001923,0.000336,0.117185,0.144594,-0.034777,-0.096639,0.110906,0.001735,0.001044,0.000337,0.012225,0.030438,-0.010635,0.005269,0.075482,0.003127,0.001141,0.000000,0.025150,0.086809,0.002128,0.000000,0.000000,0.008597,0.001781,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.675066,-0.175275,-5.537019,-0.122699,0.000105,0.301865,-21.929029,-21.929029,0.011889,1.869850,0.301865,-12.442368,0.449020,-5.537019,-40.689381,-0.496935,0.000000,3.983798,-0.000001,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019991,0.019116,-0.000617,-0.373458,0.000000,1.118708,0.927647,0.000000,-2.783612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003170,0.001923,0.000336,0.117192,0.144593,-0.032611,-0.100717,0.111296,0.001734,0.001044,0.000337,0.012226,0.030438,0.015450,0.009211,0.075482,0.003127,0.001141,0.000000,0.025150,0.086809,-0.005991,0.000000,0.000000,0.008597,0.001781,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.734542,-0.175275,-5.770677,-0.176721,0.000066,0.527733,-21.944923,-21.944923,-0.046888,-0.785411,0.527733,18.076702,1.237598,-5.770677,-38.155075,1.401060,0.000000,-11.215874,-0.000007,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019991,0.019116,-0.000616,-0.373715,0.000000,1.120103,0.927544,0.000000,-2.783051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003170,0.001923,0.000336,0.117196,0.144592,-0.000161,-0.098927,0.111481,0.001734,0.001044,0.000337,0.012226,0.030438,0.008709,0.007347,0.075599,0.003126,0.001141,0.000000,0.025150,0.086809,0.014662,0.000000,0.000000,0.008596,0.001781,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.742085,-0.175275,-5.668125,-0.153814,-0.000030,0.420932,-21.932743,-21.932743,0.045287,0.284732,0.420932,10.189167,-2.917840,-5.668125,-0.188193,-3.423046,0.000000,27.448050,0.000001,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019991,0.019116,-0.000616,-0.373518,0.000000,1.121036,0.927623,0.000000,-2.782675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
